Gene ID	Gene Name	7 day	8 day	9 day	10 day	11 day	12 day	13 day	14 day	15 day	16 day
AT5G60640	PDIL1-4	92.0	93.0	92.0	116.0	107.0	116.0	124.0	129.0	126.0	123.0
AT5G60650	AT5G60650	2.0	3.0	3.0	2.0	2.0	0.7	0.2	0.3	0.2	0.7
AT5G60660	PIP2-4	4.0	2.0	2.0	0.4	0.2	0.4	0.1	0.1	0.1	0.1
AT5G60670	RPL12C	244.0	257.0	248.0	228.0	311.0	246.0	247.0	241.0	232.0	190.0
AT5G60680	AT5G60680	41.0	37.0	40.0	35.0	49.0	51.0	52.0	73.0	90.0	81.0
AT5G60690	REV	36.0	36.0	34.0	55.0	26.0	43.0	59.0	49.0	45.0	51.0
AT5G60700	AT5G60700	7.0	7.0	7.0	10.0	4.0	9.0	10.0	10.0	10.0	12.0
AT5G60710	AT5G60710	22.0	28.0	30.0	24.0	22.0	22.0	22.0	23.0	22.0	21.0
AT5G60720	AT5G60720	3.0	2.0	2.0	0.2	0.6	0.2	0.2	0.1	0.1	0.1
AT5G60730	AT5G60730	8.0	6.0	6.0	8.0	5.0	6.0	7.0	6.0	6.0	3.0
AT5G60750	AT5G60750	11.0	9.0	7.0	8.0	7.0	10.0	9.0	9.0	10.0	11.0
AT5G60760	AT5G60760	4.0	2.0	2.0	3.0	1.0	2.0	2.0	2.0	5.0	6.0
AT5G60780	NRT2.3	80.0	62.0	37.0	26.0	13.0	10.0	7.0	0.2		
AT5G60790	ABCF1	126.0	114.0	120.0	123.0	109.0	110.0	113.0	120.0	93.0	68.0
AT5G60800	AT5G60800	7.0	3.0	5.0	8.0	4.0	10.0	12.0	20.0	24.0	29.0
AT5G60820	AT5G60820	6.0	7.0	8.0	9.0	4.0	9.0	9.0	10.0	10.0	10.0
AT5G60830	AtbZIP70		0.1								0.1
AT5G60840	AT5G60840	18.0	16.0	17.0	21.0	17.0	21.0	22.0	21.0	28.0	29.0
AT5G60850	DOF5.4	1.0	4.0	4.0	5.0	3.0	4.0	4.0	3.0	3.0	4.0
AT5G60860	RABA1F	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0
AT5G60870	AT5G60870	5.0	6.0	6.0	6.0	5.0	7.0	9.0	7.0	8.0	10.0
AT5G60880	BASL	0.6	1.0	0.3	0.6	0.4	0.4	0.3	0.1	2.0	3.0
AT5G60890	MYB34	13.0	8.0	11.0	9.0	6.0	7.0	9.0	7.0	12.0	14.0
AT5G60900	RLK1		0.1	0.6	1.0	0.6	2.0	5.0	5.0	2.0	2.0
AT5G60910	AGL8	5.0	2.0	2.0	6.0	6.0	8.0	21.0	35.0	57.0	65.0
AT5G60920	COB	37.0	51.0	48.0	44.0	42.0	49.0	44.0	50.0	47.0	38.0
AT5G60930	AT5G60930	20.0	22.0	19.0	33.0	17.0	27.0	35.0	34.0	30.0	27.0
AT5G60940	CSTF50	8.0	7.0	8.0	13.0	8.0	10.0	13.0	11.0	12.0	16.0
AT5G60950	COBL5	0.2	0.3	0.2	0.3	0.5	0.7	0.7	0.9	2.0	1.0
AT5G60960	PNM1	81.0	82.0	81.0	79.0	69.0	72.0	78.0	84.0	70.0	60.0
AT5G60970	TCP5	2.0	2.0	2.0	1.0	1.0	2.0	0.5	0.1	0.3	0.5
AT5G60980	AT5G60980	67.0	55.0	56.0	66.0	56.0	58.0	62.0	51.0	41.0	39.0
AT5G60990	RH10	19.0	27.0	22.0	34.0	25.0	26.0	30.0	24.0	25.0	25.0
AT5G61000	RPA1D	37.0	29.0	32.0	46.0	38.0	42.0	45.0	44.0	45.0	37.0
AT5G61010	ATEXO70E2	4.0	2.0	3.0	3.0	2.0	4.0	4.0	5.0	3.0	2.0
AT5G61020	ECT3	158.0	126.0	129.0	175.0	105.0	144.0	161.0	152.0	141.0	116.0
AT5G61030	RBG3	121.0	137.0	125.0	132.0	157.0	142.0	134.0	156.0	152.0	111.0
AT5G61040	AT5G61040	7.0	4.0	3.0	5.0	2.0	3.0	4.0	4.0	4.0	5.0
AT5G61060	HDA05	25.0	29.0	30.0	38.0	35.0	37.0	39.0	41.0	33.0	35.0
AT5G61070	HDA18	7.0	6.0	6.0	10.0	7.0	9.0	10.0	8.0	4.0	4.0
AT5G61090	AT5G61090	0.1	0.3	0.5	1.0	0.6	1.0	2.0	2.0	2.0	3.0
AT5G61100	AT5G61100	0.2	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0
AT5G61120	AT5G61120	3.0	4.0	5.0	15.0	6.0	13.0	18.0	13.0	9.0	12.0
AT5G61130	PDCB1	243.0	239.0	256.0	259.0	320.0	281.0	283.0	297.0	240.0	201.0
AT5G61140	BRR2C	5.0	6.0	5.0	10.0	5.0	8.0	11.0	9.0	10.0	14.0
AT5G61150	VIP4	42.0	41.0	34.0	50.0	28.0	46.0	56.0	55.0	51.0	62.0
AT5G61170	RPS19C	725.0	662.0	596.0	578.0	757.0	623.0	624.0	583.0	580.0	462.0
AT5G61180	AT5G61180	0.2			0.1						
AT5G61190	AT5G61190	9.0	11.0	9.0	17.0	8.0	15.0	19.0	18.0	19.0	22.0
AT5G61200	AT5G61200	3.0	2.0	2.0	4.0	1.0	2.0	3.0	4.0	3.0	5.0
AT5G61210	SNAP33	31.0	24.0	25.0	31.0	29.0	34.0	31.0	33.0	35.0	33.0
AT5G61220	AT5G61220	39.0	42.0	51.0	33.0	65.0	39.0	32.0	31.0	34.0	34.0
AT5G61230	PIA2	53.0	61.0	55.0	54.0	50.0	61.0	61.0	57.0	55.0	60.0
AT5G61240	AT5G61240	29.0	33.0	35.0	38.0	30.0	34.0	34.0	33.0	37.0	32.0
AT5G61250	AtGUS1	0.7	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	4.0
AT5G61260	AT5G61260	1.0	0.8	0.5	0.5	0.9	0.5	0.3	0.6	0.2	0.1
AT5G61270	BHLH72		0.3			0.1	0.1				
AT5G61280	AT5G61280	0.2	1.0	0.5	0.7	0.3	0.3	0.1	0.2	0.3	0.4
AT5G61290	AT5G61290	0.3	3.0	1.0	0.4	2.0	0.1	0.2	0.2	1.0	0.5
AT5G61300	AT5G61300	3.0	3.0	3.0	5.0	0.9	2.0	4.0	3.0	4.0	5.0
AT5G61310	AT5G61310	15.0	14.0	14.0	12.0	20.0	14.0	13.0	11.0	15.0	19.0
AT5G61320	CYP89A3								0.1		
AT5G61330	AT5G61330	31.0	18.0	18.0	27.0	15.0	23.0	25.0	25.0	25.0	28.0
AT5G61340	AT5G61340	2.0	4.0	3.0	2.0	2.0	1.0	0.9	0.6	0.9	2.0
AT5G61360	AT5G61360	2.0	2.0	2.0	3.0	1.0	3.0	2.0	2.0	3.0	2.0
AT5G61370	AT5G61370	7.0	6.0	7.0	8.0	5.0	7.0	7.0	7.0	6.0	6.0
AT5G61380	APRR1	51.0	62.0	55.0	75.0	44.0	68.0	78.0	70.0	62.0	73.0
AT5G61390	NEN2	5.0	4.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0
AT5G61400	AT5G61400	3.0	2.0	2.0	3.0	4.0	3.0	3.0	2.0	3.0	2.0
AT5G61410	RPE	88.0	72.0	63.0	60.0	56.0	68.0	55.0	50.0	61.0	83.0
AT5G61412	AT5G61412	0.7	2.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	2.0
AT5G61420	MYB28	33.0	41.0	30.0	20.0	8.0	13.0	9.0	3.0	0.7	1.0
AT5G61430	NAC100	0.5	0.8	0.3	0.3	0.4	0.6	0.3	0.5	0.3	0.3
AT5G61440	ACHT5	14.0	12.0	7.0	9.0	12.0	10.0	11.0	14.0	30.0	26.0
AT5G61450	AT5G61450	10.0	8.0	7.0	11.0	6.0	9.0	11.0	9.0	11.0	15.0
AT5G61455	U2.7			0.4		2.0	0.6	0.2	0.3		
AT5G61460	SMC6B	8.0	8.0	6.0	15.0	4.0	10.0	15.0	11.0	11.0	13.0
AT5G61480	TDR	40.0	49.0	50.0	48.0	36.0	45.0	34.0	35.0	13.0	15.0
AT5G61490	AT5G61490	0.1	0.6	0.3	0.4	0.2	0.3	0.4	0.3	0.3	0.3
AT5G61500	ATG3	31.0	29.0	30.0	31.0	26.0	30.0	33.0	33.0	34.0	41.0
AT5G61510	AT5G61510	32.0	28.0	33.0	30.0	32.0	34.0	31.0	36.0	31.0	28.0
AT5G61520	STP3	2.0	2.0	3.0	3.0	3.0	4.0	4.0	5.0	8.0	11.0
AT5G61530	AT5G61530	13.0	20.0	19.0	23.0	17.0	22.0	22.0	21.0	21.0	30.0
AT5G61540	AT5G61540	2.0	3.0	2.0	3.0	3.0	3.0	4.0	3.0	2.0	4.0
AT5G61550	AT5G61550			0.2	0.2		0.2	0.1	0.1	0.1	0.1
AT5G61560	AT5G61560	2.0	0.1	0.3	0.1	0.2	0.2	0.5	0.6	1.0	2.0
AT5G61570	AT5G61570	6.0	5.0	4.0	3.0	2.0	3.0	2.0	1.0	2.0	3.0
AT5G61580	PFK4	11.0	11.0	10.0	13.0	9.0	12.0	13.0	12.0	13.0	17.0
AT5G61590	ERF107	9.0	10.0	5.0	5.0	10.0	6.0	5.0	5.0	7.0	13.0
AT5G61600	ERF104	0.4	0.8	0.5	1.0	1.0	0.9	1.0	0.6	0.9	1.0
AT5G61610	AT5G61610		0.1		0.1		0.2	0.1	0.1	0.2	0.4
AT5G61620	AT5G61620					0.1					
AT5G61640	PMSR1	4.0	5.0	5.0	6.0	4.0	4.0	4.0	3.0	2.0	2.0
AT5G61670	OR	4.0	4.0	5.0	5.0	5.0	5.0	6.0	5.0	7.0	9.0
AT5G61680	AT5G61680									0.1	0.1
AT5G61710	AT5G61710									0.2	0.1
AT5G61720	AT5G61720									4.0	2.0
AT5G61740	ABCA10				0.1	0.2		0.1		0.1	0.1
AT5G61750	AT5G61750					0.5					
AT5G61760	IPK2B	41.0	29.0	31.0	26.0	29.0	27.0	23.0	22.0	20.0	19.0
AT5G61770	PPAN	49.0	42.0	41.0	53.0	35.0	39.0	44.0	40.0	41.0	34.0
AT5G61780	TSN2	53.0	61.0	54.0	76.0	44.0	67.0	85.0	94.0	78.0	68.0
AT5G61790	CNX1	223.0	252.0	229.0	275.0	222.0	262.0	253.0	265.0	218.0	158.0
AT5G61800	PCMP-E8	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	3.0
AT5G61810	AT5G61810	20.0	23.0	21.0	23.0	15.0	22.0	20.0	20.0	28.0	33.0
AT5G61820	AT5G61820	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	3.0	4.0
AT5G61830	AT5G61830	7.0	7.0	7.0	9.0	6.0	9.0	10.0	8.0	10.0	14.0
AT5G61840	IRX10L	27.0	28.0	31.0	32.0	33.0	35.0	38.0	41.0	40.0	34.0
AT5G61850	LFY	7.0	9.0	8.0	12.0	10.0	14.0	31.0	53.0	77.0	88.0
AT5G61865	AT5G61865	6.0	3.0	3.0	5.0	3.0	5.0	7.0	5.0	7.0	8.0
AT5G61880	PAM16L1	21.0	21.0	25.0	30.0	26.0	24.0	25.0	25.0	31.0	26.0
AT5G61890	ERF114	4.0	3.0	2.0	0.9	3.0	0.8	0.4	0.2	0.3	0.2
AT5G61900	BON1				0.1		0.1	0.1	0.1		0.1
AT5G61910	AT5G61910	3.0	4.0	4.0	6.0	3.0	5.0	6.0	6.0	5.0	5.0
AT5G61920	FLXL4	1.0	2.0	1.0	3.0	1.0	2.0	3.0	3.0	4.0	4.0
AT5G61930	APO3	3.0	2.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0
AT5G61940	AT5G61940	0.5	0.5	0.6	1.0	0.2	0.6	1.0	0.6	1.0	1.0
AT5G61950	AT5G61950	1.0	1.0	0.9	2.0	0.5	1.0	2.0	2.0	2.0	2.0
AT5G61960	ML1	22.0	16.0	16.0	22.0	10.0	18.0	22.0	22.0	22.0	22.0
AT5G61970	AT5G61970	29.0	30.0	29.0	39.0	28.0	32.0	37.0	35.0	34.0	29.0
AT5G61980	AGD1	4.0	2.0	2.0	4.0	2.0	3.0	4.0	4.0	3.0	4.0
AT5G61990	AT5G61990	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0
AT5G62000	ARF2	60.0	60.0	58.0	81.0	49.0	78.0	88.0	88.0	101.0	124.0
AT5G62020	HSFB2A	8.0	3.0	4.0	4.0	5.0	5.0	5.0	4.0	4.0	4.0
AT5G62030	AT5G62030	14.0	14.0	14.0	14.0	14.0	14.0	15.0	17.0	12.0	12.0
AT5G62050	OXA1	17.0	15.0	14.0	17.0	10.0	15.0	15.0	12.0	15.0	14.0
AT5G62065	LTP14							0.1			
AT5G62070	IQD23	17.0	15.0	12.0	15.0	16.0	14.0	16.0	16.0	14.0	14.0
AT5G62080	AT5G62080					0.1	0.1			0.1	
AT5G62090	SLK2	22.0	17.0	16.0	25.0	13.0	22.0	29.0	27.0	27.0	30.0
AT5G62100	ATBAG2	0.4	0.5	0.6	1.0	0.4	0.4	0.3	0.2	0.8	2.0
AT5G62120	ARR23										0.1
AT5G62130	AT5G62130	5.0	6.0	5.0	8.0	6.0	10.0	11.0	11.0	9.0	10.0
AT5G62140	AT5G62140	1.0	1.0	0.6	0.8	0.9	1.0	2.0	1.0	2.0	3.0
AT5G62150	AT5G62150	8.0	11.0	9.0	5.0	6.0	2.0	1.0	0.1	0.1	0.1
AT5G62160	ZIP12	0.1	0.1								
AT5G62165	AGL42	0.3	0.8	0.7	1.0	2.0	2.0	5.0	9.0	14.0	27.0
AT5G62170	AT5G62170	4.0	4.0	3.0	2.0	1.0	2.0	2.0	3.0	2.0	2.0
AT5G62180	CXE20	4.0	4.0	4.0	5.0	3.0	5.0	4.0	5.0	4.0	4.0
AT5G62190	RH7	191.0	174.0	180.0	213.0	161.0	195.0	199.0	199.0	207.0	226.0
AT5G62200	ATS3B	24.0	27.0	33.0	26.0	43.0	37.0	29.0	33.0	44.0	49.0
AT5G62210	AT5G62210	4.0	8.0	8.0	7.0	9.0	7.0	4.0	5.0	13.0	11.0
AT5G62220	XLT2	8.0	6.0	6.0	6.0	5.0	6.0	7.0	6.0	5.0	5.0
AT5G62230	ERL1	22.0	21.0	24.0	33.0	24.0	29.0	31.0	29.0	38.0	31.0
AT5G62240	AT5G62240			0.3	0.2					0.3	0.2
AT5G62250	MAP65-9		0.2						0.2		
AT5G62260	AHL6	1.0	3.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	4.0
AT5G62270	AT5G62270	35.0	39.0	39.0	45.0	42.0	43.0	44.0	43.0	42.0	36.0
AT5G62280	AT5G62280	1.0	0.5		0.1	0.1	0.2			0.8	2.0
AT5G62290	AT5G62290	33.0	40.0	45.0	47.0	59.0	45.0	42.0	40.0	42.0	34.0
AT5G62300	RPS20C	621.0	603.0	572.0	570.0	786.0	648.0	597.0	652.0	775.0	611.0
AT5G62310	IRE				0.1		0.1	0.2		0.2	0.1
AT5G62320	MYB99	0.3	0.3	0.1		0.1	0.1				
AT5G62350	AT5G62350	75.0	83.0	68.0	55.0	87.0	81.0	65.0	63.0	76.0	126.0
AT5G62360	AT5G62360	2.0	4.0	3.0	2.0	6.0	3.0	2.0	6.0	27.0	38.0
AT5G62370	AT5G62370	5.0	3.0	3.0	4.0	2.0	4.0	5.0	4.0	4.0	3.0
AT5G62380	NAC101	2.0	2.0	2.0	1.0	1.0	2.0	0.1	0.1	0.2	0.2
AT5G62390	BAG7	241.0	251.0	266.0	299.0	284.0	304.0	273.0	348.0	361.0	337.0
AT5G62400	AT5G62400			0.3				0.1		0.1	0.1
AT5G62410	SMC2-1	23.0	22.0	24.0	35.0	19.0	30.0	36.0	37.0	33.0	33.0
AT5G62420	AT5G62420	0.5	0.2	1.0	0.3	0.4	0.1	0.2		0.5	0.1
AT5G62430	CDF1	2.0	1.0	1.0	0.6	0.3	0.8	0.5	0.4	0.2	0.5
AT5G62440	EMB514	74.0	79.0	68.0	86.0	73.0	72.0	80.0	75.0	65.0	49.0
AT5G62460	AT5G62460	15.0	16.0	13.0	16.0	14.0	16.0	16.0	15.0	15.0	14.0
AT5G62470	MYB96	7.0	3.0	3.0	5.0	4.0	4.0	4.0	6.0	10.0	13.0
AT5G62480	GSTU9			0.8			0.1				
AT5G62490	HVA22B			0.4		0.1	0.1	0.1			
AT5G62500	EB1B	15.0	11.0	12.0	17.0	10.0	14.0	16.0	15.0	19.0	17.0
AT5G62520	SRO5	0.1	0.1	0.1	0.3	0.2	0.3	0.4	1.0	4.0	1.0
AT5G62530	ALDH12A1	31.0	31.0	35.0	40.0	30.0	37.0	39.0	43.0	50.0	44.0
AT5G62540	UBC3	41.0	48.0	59.0	59.0	75.0	58.0	54.0	52.0	66.0	63.0
AT5G62550	AT5G62550	42.0	39.0	30.0	50.0	26.0	40.0	45.0	40.0	40.0	36.0
AT5G62560	PUB41	10.0	10.0	11.0	10.0	10.0	12.0	11.0	13.0	10.0	11.0
AT5G62570	AT5G62570	3.0	3.0	3.0	3.0	2.0	3.0	4.0	3.0	4.0	6.0
AT5G62575	SDH7B	57.0	45.0	60.0	35.0	54.0	36.0	30.0	32.0	40.0	50.0
AT5G62580	TOR1L3	17.0	22.0	19.0	26.0	17.0	21.0	28.0	34.0	37.0	33.0
AT5G62600	MOS14	7.0	8.0	7.0	9.0	7.0	9.0	10.0	10.0	9.0	10.0
AT5G62610	BHLH79	15.0	16.0	17.0	22.0	16.0	22.0	22.0	19.0	24.0	26.0
AT5G62620	GALT6	11.0	8.0	8.0	13.0	10.0	12.0	13.0	13.0	11.0	11.0
AT5G62630	HIPL2	5.0	5.0	5.0	5.0	6.0	6.0	4.0	5.0	4.0	5.0
AT5G62640	ELF5	21.0	25.0	25.0	31.0	20.0	26.0	32.0	33.0	27.0	28.0
AT5G62650	AT5G62650	11.0	12.0	11.0	14.0	10.0	12.0	13.0	13.0	12.0	11.0
AT5G62670	AHA11	14.0	18.0	14.0	23.0	17.0	24.0	28.0	38.0	53.0	54.0
AT5G62680	NPF2.11	88.0	101.0	94.0	40.0	39.0	38.0	28.0	27.0	7.0	5.0
AT5G62690	TUBB3	356.0	301.0	332.0	358.0	355.0	358.0	368.0	375.0	341.0	284.0
AT5G62700	TUBB3	410.0	370.0	404.0	439.0	459.0	439.0	444.0	461.0	413.0	339.0
AT5G62710	AT5G62710	34.0	33.0	37.0	47.0	39.0	41.0	44.0	43.0	39.0	34.0
AT5G62720	AT5G62720	14.0	18.0	18.0	15.0	8.0	11.0	10.0	6.0	7.0	10.0
AT5G62730	NPF4.7									0.2	0.1
AT5G62740	HIR1	27.0	25.0	24.0	27.0	31.0	27.0	29.0	35.0	38.0	39.0
AT5G62750	AT5G62750				0.1	0.1				1.0	1.0
AT5G62760	AT5G62760	6.0	4.0	3.0	6.0	2.0	5.0	7.0	5.0	5.0	7.0
AT5G62770	AT5G62770	5.0	3.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0
AT5G62790	DXR	35.0	38.0	33.0	33.0	29.0	33.0	31.0	28.0	34.0	37.0
AT5G62810	PEX14	26.0	25.0	26.0	36.0	18.0	34.0	39.0	39.0	47.0	46.0
AT5G62820	AT5G62820	4.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0
AT5G62840	AT5G62840	5.0	4.0	3.0	5.0	5.0	5.0	4.0	4.0	6.0	6.0
AT5G62850	SWEET5			0.1						0.1	
AT5G62865	AT5G62865	3.0	3.0	3.0	2.0	2.0	3.0	1.0	2.0	1.0	1.0
AT5G62880	ARAC10	31.0	20.0	22.0	19.0	16.0	12.0	11.0	8.0	13.0	13.0
AT5G62890	NAT6	92.0	117.0	118.0	123.0	109.0	128.0	130.0	125.0	93.0	93.0
AT5G62900	AT5G62900	17.0	14.0	16.0	20.0	14.0	19.0	20.0	19.0	23.0	28.0
AT5G62910	AT5G62910	5.0	10.0	9.0	12.0	9.0	9.0	11.0	13.0	11.0	11.0
AT5G62920	ARR6	31.0	21.0	25.0	24.0	19.0	20.0	18.0	13.0	7.0	8.0
AT5G62930	AT5G62930	39.0	35.0	39.0	40.0	43.0	38.0	42.0	43.0	37.0	50.0
AT5G62940	DOF5.6	8.0	16.0	14.0	9.0	9.0	11.0	8.0	8.0	4.0	4.0
AT5G62950	AT5G62950	4.0	9.0	8.0	11.0	11.0	10.0	12.0	11.0	14.0	25.0
AT5G62960	AT5G62960	17.0	18.0	17.0	21.0	14.0	16.0	18.0	19.0	18.0	18.0
AT5G62980	FOLB2	24.0	15.0	15.0	16.0	22.0	14.0	13.0	12.0	17.0	25.0
AT5G62990	emb1692	7.0	7.0	5.0	7.0	6.0	6.0	5.0	5.0	5.0	4.0
AT5G62998	AT5G62998			0.6	0.4	0.4	0.2	1.0	0.9	0.7	0.7
AT5G63000	AT5G63000	30.0	27.0	22.0	24.0	20.0	24.0	24.0	23.0	24.0	32.0
AT5G63010	AT5G63010	14.0	13.0	12.0	13.0	15.0	11.0	13.0	12.0	11.0	11.0
AT5G63020	AT5G63020	1.0	1.0	1.0	1.0	0.7	1.0	1.0	0.9	1.0	2.0
AT5G63030	GRXC1	27.0	30.0	32.0	18.0	14.0	17.0	14.0	10.0	16.0	26.0
AT5G63040	AT5G63040	6.0	11.0	11.0	13.0	9.0	12.0	12.0	13.0	10.0	10.0
AT5G63050	EMB2759	29.0	22.0	20.0	27.0	15.0	20.0	24.0	22.0	23.0	22.0
AT5G63060	AT5G63060	0.6	4.0	2.0	3.0	2.0	2.0	3.0	2.0	2.0	3.0
AT5G63063	AT5G63063		0.1	0.4	0.1	0.7	0.4	1.0	0.8	0.2	
AT5G63070	RPS15F		0.4	0.2	0.3		0.7	0.6	0.5	0.7	0.1
AT5G63080	AT5G63080	5.0	4.0	5.0	6.0	3.0	5.0	7.0	4.0	6.0	11.0
AT5G63087	AT5G63087	0.2	2.0	1.0	0.2	2.0	0.6			0.4	1.0
AT5G63090	LOB	2.0	3.0	4.0	4.0	6.0	4.0	3.0	2.0	2.0	3.0
AT5G63100	AT5G63100	1.0	5.0	6.0	4.0	7.0	5.0	5.0	4.0	4.0	4.0
AT5G63110	HDA6	34.0	37.0	33.0	42.0	33.0	42.0	48.0	45.0	36.0	34.0
AT5G63120	RH30	16.0	14.0	16.0	16.0	13.0	16.0	18.0	18.0	16.0	16.0
AT5G63130	AT5G63130		0.8	0.7	0.1	0.2	0.3	0.3	0.4	0.4	0.2
AT5G63135	AT5G63135	48.0	26.0	36.0	30.0	51.0	42.0	34.0	31.0	35.0	34.0
AT5G63140	PAP29	18.0	21.0	24.0	22.0	26.0	23.0	23.0	24.0	36.0	36.0
AT5G63150	AT5G63150	73.0	63.0	66.0	61.0	97.0	67.0	56.0	55.0	68.0	52.0
AT5G63160	BT1	5.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0
AT5G63180	AT5G63180	21.0	18.0	16.0	7.0	4.0	2.0	2.0	0.6	1.0	2.0
AT5G63190	AT5G63190	9.0	9.0	10.0	10.0	10.0	10.0	10.0	12.0	14.0	20.0
AT5G63200	AT5G63200	11.0	11.0	10.0	17.0	9.0	14.0	18.0	16.0	17.0	23.0
AT5G63220	AT5G63220	21.0	18.0	18.0	21.0	19.0	18.0	18.0	16.0	17.0	19.0
AT5G63225	AT5G63225				0.1		0.1	0.1			
AT5G63230	AT5G63230			0.2	0.3	0.2	0.1	0.1	0.1		0.1
AT5G63240	AT5G63240	0.1	0.1	0.2	0.6	0.1	0.2	0.4	0.1		0.1
AT5G63250	AT5G63250			0.1			0.2	0.1			
AT5G63260	AT5G63260	14.0	15.0	17.0	24.0	15.0	19.0	24.0	22.0	20.0	21.0
AT5G63280	AT5G63280	12.0	13.0	13.0	16.0	15.0	15.0	17.0	14.0	18.0	21.0
AT5G63290	AT5G63290	6.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0
AT5G63300	AT5G63300	8.0	5.0	10.0	9.0	7.0	9.0	9.0	8.0	7.0	6.0
AT5G63310	NDPK2	134.0	129.0	116.0	93.0	99.0	96.0	84.0	78.0	80.0	83.0
AT5G63320	GTE10	10.0	5.0	5.0	7.0	3.0	6.0	8.0	6.0	7.0	7.0
AT5G63350	AT5G63350	0.8	0.2	0.4	0.3	0.2	0.4	0.4	0.3	0.6	0.7
AT5G63370	CDKG1	21.0	23.0	22.0	27.0	16.0	28.0	28.0	28.0	27.0	32.0
AT5G63380	4CLL9	7.0	8.0	9.0	15.0	9.0	15.0	19.0	16.0	15.0	15.0
AT5G63390	OFUT37	0.1	0.2	0.2	0.4	0.1	0.8	0.6	0.5	0.4	0.5
AT5G63400	ADK1	259.0	243.0	222.0	216.0	218.0	211.0	235.0	249.0	213.0	204.0
AT5G63410	AT5G63410	14.0	14.0	15.0	18.0	13.0	17.0	13.0	16.0	21.0	19.0
AT5G63420	emb2746	28.0	24.0	19.0	25.0	14.0	25.0	26.0	26.0	25.0	25.0
AT5G63440	AT5G63440	25.0	24.0	20.0	22.0	19.0	23.0	28.0	27.0	27.0	27.0
AT5G63450	CYP94B1	0.1	0.3								0.1
AT5G63460	AT5G63460	36.0	33.0	33.0	36.0	27.0	38.0	38.0	32.0	33.0	37.0
AT5G63470	NFYC4	17.0	13.0	13.0	10.0	7.0	10.0	10.0	10.0	10.0	11.0
AT5G63480	MED30	4.0	4.0	4.0	6.0	6.0	6.0	5.0	5.0	6.0	7.0
AT5G63490	CBSCBSPB1	5.0	5.0	5.0	9.0	4.0	6.0	9.0	6.0	7.0	9.0
AT5G63500	AT5G63500	9.0	16.0	17.0	14.0	21.0	18.0	14.0	13.0	16.0	13.0
AT5G63510	GAMMA CAL1	80.0	88.0	97.0	75.0	97.0	84.0	80.0	77.0	74.0	64.0
AT5G63520	AT5G63520	12.0	7.0	8.0	9.0	6.0	9.0	9.0	9.0	9.0	10.0
AT5G63530	HIPP07	78.0	76.0	58.0	67.0	36.0	58.0	48.0	53.0	36.0	43.0
AT5G63540	ATRMI1	2.0	3.0	4.0	5.0	3.0	4.0	5.0	5.0	4.0	4.0
AT5G63550	AT5G63550	57.0	52.0	46.0	69.0	39.0	59.0	69.0	76.0	75.0	82.0
AT5G63570	GSA1	44.0	69.0	54.0	52.0	53.0	56.0	51.0	55.0	54.0	55.0
AT5G63580	FLS2	0.1	0.4	0.2	0.9	0.7	0.5	0.7	2.0	4.0	3.0
AT5G63590	FLS3			0.1	0.1	0.1				0.1	0.3
AT5G63595	FLS4		0.1				0.1				
AT5G63610	CDKE-1	17.0	11.0	12.0	14.0	10.0	14.0	15.0	14.0	12.0	12.0
AT5G63620	AT5G63620	19.0	22.0	21.0	21.0	19.0	23.0	27.0	25.0	24.0	25.0
AT5G63625	AT5G63625	0.4	2.0	3.0	2.0	2.0	2.0	1.0	0.4	0.8	0.8
AT5G63630	RH31	8.0	7.0	7.0	8.0	5.0	7.0	8.0	8.0	8.0	9.0
AT5G63640	TOL5	16.0	12.0	11.0	14.0	10.0	13.0	13.0	13.0	15.0	16.0
AT5G63650	SRK2H	7.0	7.0	7.0	15.0	9.0	14.0	16.0	17.0	26.0	31.0
AT5G63660	PDF2.5	0.3	0.1	0.5	0.1	0.5	0.2	0.3	0.5	3.0	2.0
AT5G63670	SPT42	73.0	73.0	69.0	68.0	103.0	80.0	70.0	69.0	89.0	92.0
AT5G63680	AT5G63680	28.0	29.0	32.0	34.0	23.0	30.0	30.0	30.0	28.0	26.0
AT5G63690	AT5G63690	2.0	4.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	3.0
AT5G63700	AT5G63700	12.0	11.0	12.0	21.0	11.0	17.0	22.0	19.0	20.0	23.0
AT5G63710	AT5G63710	17.0	14.0	10.0	6.0	2.0	4.0	3.0	3.0	1.0	1.0
AT5G63750	ARI13								0.1		
